vial_id,cruise,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,maturity,mid_latitude,mid_longitude,gis_station,bottom_depth,gear_temperature,start_date,sample_region,lme,DWT_WWT,Perc_DWT,WWT_DWT,year
2023-417,202301,134,160,1,72.6,12.7,NA,0.3152,0.1041,0,59.33728,-172.50564,N-24,88,0.9,7152023,3,EBS,0.33026649746192893,33.026649746192895,3.0278578290105664,2023
2023-418,202301,134,186,1,97.94,17.06,362,0.3123,0.1404,0,60.01223,-175.26855,P-28,117,1.6,7232023,5,EBS,0.44956772334293943,44.956772334293944,2.2243589743589745,2023
2023-419,202301,134,187,1,71.06,11.82,130,0.3201,0.1038,0,60.33091,-175.40158,Q-28,112,1.3,7232023,5,EBS,0.32427366447985007,32.42736644798501,3.083815028901734,2023
2023-420,202301,134,187,1,72.71,12.94,132,0.3432,0.1008,0,60.33091,-175.40158,Q-28,112,1.3,7232023,5,EBS,0.2937062937062937,29.37062937062937,3.4047619047619047,2023
2023-432,202301,134,190,2,62.86,0,80,0.3018,0.1106,0,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.36646785950960903,36.646785950960904,2.72875226039783,2023
2023-433,202301,134,192,2,56.58,0,62,0.3052,0.1074,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.3519003931847968,35.190039318479684,2.84171322160149,2023
2023-434,202301,134,192,2,53.05,0,48,0.2993,0.1071,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.35783494821249584,35.78349482124958,2.7945845004668537,2023
2023-440,202301,134,192,2,57.29,0,62,0.3158,0.103,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.3261557948068397,32.61557948068397,3.0660194174757285,2023
2023-447,202301,134,190,2,55.48,0,52,0.3144,0.1191,0,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.3788167938931297,37.88167938931297,2.6397984886649875,2023
2023-448,202301,134,190,2,59.72,0,68,0.3075,0.0948,0,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.30829268292682926,30.829268292682926,3.2436708860759493,2023
2023-451,202301,134,192,2,45.83,0,34,0.3033,0.1051,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.346521595779756,34.6521595779756,2.8858230256898194,2023
2023-455,202301,134,192,2,54.78,0,NA,0.3179,0.1075,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.33815665303554576,33.815665303554574,2.9572093023255817,2023
2023-456,202301,134,189,1,80.2,14.48,NA,0.3342,0.1159,0,60.67284,-176.20668,R-29,119,1.1,7242023,5,EBS,0.3467983243566727,34.679832435667265,2.883520276100086,2023
2023-457,202301,134,192,2,42.77,0,NA,0.3004,0.101,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.33621837549933425,33.621837549933424,2.9742574257425742,2023
2023-460,202301,134,190,2,51.02,0,46,0.3154,0.0972,0,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.3081800887761572,30.81800887761572,3.24485596707819,2023
2023-462,202301,134,192,2,54.73,0,NA,0.3262,0.1263,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.38718577559779277,38.71857755977928,2.5827395091053047,2023
2023-464,202301,134,190,2,57.34,0,54,0.3153,0.0999,0,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.31684110371075164,31.684110371075164,3.156156156156156,2023
2023-466,202301,134,192,2,56.54,0,60,0.3142,0.1134,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.3609166136218969,36.09166136218969,2.770723104056437,2023
2023-469,202301,134,190,1,70.64,12.15,NA,0.3258,0.105,0,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.32228360957642727,32.22836095764273,3.1028571428571428,2023
2023-470,202301,134,190,1,76.35,16.44,NA,0.3036,0.1147,1,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.37779973649538867,37.77997364953887,2.6469049694856146,2023
2023-471,202301,134,169,1,83.53,14.13,218,0.3452,0.1295,0,58.33699,-173.57419,K-26,116,3.5,7192023,6,EBS,0.37514484356894556,37.514484356894556,2.665637065637066,2023
2023-473,202301,134,192,2,57.46,0,62,0.315,0.1106,0,60.35148,-174.70663,Q-27,102,0.8,7242023,5,EBS,0.3511111111111111,35.11111111111111,2.848101265822785,2023
2023-474,202301,134,189,1,82.15,14.83,204,0.3144,0.1144,0,60.67284,-176.20668,R-29,119,1.1,7242023,5,EBS,0.3638676844783715,36.38676844783715,2.7482517482517483,2023
2023-477,202301,134,189,1,80.19,14.05,200,0.3291,0.1102,0,60.67284,-176.20668,R-29,119,1.1,7242023,5,EBS,0.3348526283804315,33.48526283804315,2.986388384754991,2023
2023-478,202301,134,190,1,71.52,12.04,NA,0.313,0.1025,0,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.3274760383386581,32.74760383386581,3.053658536585366,2023
2023-479,202301,134,190,1,91.8,21.72,334,0.3095,0.10780000000000001,1,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.3483037156704362,34.83037156704362,2.8710575139146566,2023
2023-480,202301,134,190,1,92.56,21.8,368,0.3299,0.129,1,60.6681,-175.44834,R-28,107,0.4,7242023,5,EBS,0.3910275841163989,39.10275841163989,2.5573643410852713,2023
24-1,202401,162,89,1,78.86,10.76,NA,NA,NA,0,58.32416,-167.19194,K-02,52,1.6,6232024,3,EBS,NA,NA,NA,2024
24-2,202401,162,89,2,56.77,0,NA,NA,NA,0,58.32416,-167.19194,K-02,52,1.6,6232024,3,EBS,NA,NA,NA,2024
24-3,202401,162,89,1,75.02,10.75,NA,NA,NA,0,58.32416,-167.19194,K-02,52,1.6,6232024,3,EBS,NA,NA,NA,2024
24-4,202401,162,89,2,53.5,0,NA,NA,NA,0,58.32416,-167.19194,K-02,52,1.6,6232024,3,EBS,NA,NA,NA,2024
24-5,202401,162,89,2,56.78,0,NA,NA,NA,0,58.32416,-167.19194,K-02,52,1.6,6232024,3,EBS,NA,NA,NA,2024
24-6,202401,162,89,2,53.99,0,NA,NA,NA,0,58.32416,-167.19194,K-02,52,1.6,6232024,3,EBS,NA,NA,NA,2024
24-7,202401,162,89,2,51.67,0,NA,NA,NA,0,58.32416,-167.19194,K-02,52,1.6,6232024,3,EBS,NA,NA,NA,2024
24-8,202401,162,89,1,75.97,11.4,NA,NA,NA,0,58.32416,-167.19194,K-02,52,1.6,6232024,3,EBS,NA,NA,NA,2024
24-9,202401,162,100,2,59.82,0,NA,NA,NA,0,58.33306,-168.41752,K-18,65,1.7,6262024,3,EBS,NA,NA,NA,2024
24-10,202401,162,100,2,52.69,0,NA,NA,NA,0,58.33306,-168.41752,K-18,65,1.7,6262024,3,EBS,NA,NA,NA,2024
24-11,202401,162,100,2,62.48,0,NA,NA,NA,0,58.33306,-168.41752,K-18,65,1.7,6262024,3,EBS,NA,NA,NA,2024
24-12,202401,162,100,2,50.28,0,NA,NA,NA,0,58.33306,-168.41752,K-18,65,1.7,6262024,3,EBS,NA,NA,NA,2024
24-13,202401,162,100,2,48.76,0,NA,NA,NA,0,58.33306,-168.41752,K-18,65,1.7,6262024,3,EBS,NA,NA,NA,2024
24-14,202401,162,108,2,48.95,0,NA,NA,NA,0,60.33168,-169.99822,Q-20,52,-0.4,6292024,4,EBS,NA,NA,NA,2024
24-15,202401,162,108,2,46.32,0,NA,NA,NA,0,60.33168,-169.99822,Q-20,52,-0.4,6292024,4,EBS,NA,NA,NA,2024
24-16,202401,162,108,2,46.9,0,NA,NA,NA,0,60.33168,-169.99822,Q-20,52,-0.4,6292024,4,EBS,NA,NA,NA,2024
24-17,202401,162,108,2,46.07,0,NA,NA,NA,0,60.33168,-169.99822,Q-20,52,-0.4,6292024,4,EBS,NA,NA,NA,2024
24-18,202401,162,108,2,45.73,0,NA,NA,NA,0,60.33168,-169.99822,Q-20,52,-0.4,6292024,4,EBS,NA,NA,NA,2024
24-19,202401,162,111,2,47.51,0,NA,NA,NA,0,60.00312,-169.97254,P-20,55,1.4,6302024,4,EBS,NA,NA,NA,2024
24-20,202401,162,111,2,48.84,0,NA,NA,NA,0,60.00312,-169.97254,P-20,55,1.4,6302024,4,EBS,NA,NA,NA,2024
24-21,202401,162,111,2,47.88,0,NA,NA,NA,0,60.00312,-169.97254,P-20,55,1.4,6302024,4,EBS,NA,NA,NA,2024
24-22,202401,162,111,2,45.1,0,NA,NA,NA,0,60.00312,-169.97254,P-20,55,1.4,6302024,4,EBS,NA,NA,NA,2024
24-23,202401,162,111,2,46.58,0,NA,NA,NA,0,60.00312,-169.97254,P-20,55,1.4,6302024,4,EBS,NA,NA,NA,2024
24-24,202401,162,109,1,73.57,13.58,NA,NA,NA,0,60.33778,-170.67694,Q-21,62,-1,6302024,4,EBS,NA,NA,NA,2024
24-25,202401,162,109,1,70.08,11.74,NA,NA,NA,0,60.33778,-170.67694,Q-21,62,-1,6302024,4,EBS,NA,NA,NA,2024
24-26,202401,162,109,2,54.81,0,NA,NA,NA,0,60.33778,-170.67694,Q-21,62,-1,6302024,4,EBS,NA,NA,NA,2024
24-27,202401,162,109,2,51.38,0,NA,NA,NA,0,60.33778,-170.67694,Q-21,62,-1,6302024,4,EBS,NA,NA,NA,2024
24-28,202401,162,109,2,54.61,0,NA,NA,NA,0,60.33778,-170.67694,Q-21,62,-1,6302024,4,EBS,NA,NA,NA,2024
24-29,202401,162,109,2,48.9,0,NA,NA,NA,0,60.33778,-170.67694,Q-21,62,-1,6302024,4,EBS,NA,NA,NA,2024
24-30,202401,162,109,2,54.61,0,NA,NA,NA,0,60.33778,-170.67694,Q-21,62,-1,6302024,4,EBS,NA,NA,NA,2024
24-31,202401,162,110,2,58.75,0,NA,NA,NA,0,59.99799,-170.61746,P-21,64,-0.6,6302024,4,EBS,NA,NA,NA,2024
24-32,202401,162,110,2,55.98,0,NA,NA,NA,0,59.99799,-170.61746,P-21,64,-0.6,6302024,4,EBS,NA,NA,NA,2024
24-33,202401,162,110,2,50.35,0,NA,NA,NA,0,59.99799,-170.61746,P-21,64,-0.6,6302024,4,EBS,NA,NA,NA,2024
24-34,202401,162,110,2,50.32,0,NA,NA,NA,0,59.99799,-170.61746,P-21,64,-0.6,6302024,4,EBS,NA,NA,NA,2024
24-35,202401,162,110,2,49.29,0,NA,NA,NA,0,59.99799,-170.61746,P-21,64,-0.6,6302024,4,EBS,NA,NA,NA,2024
24-36,202401,162,112,2,51.64,0,NA,NA,NA,0,59.67604,-169.91604,O-20,57,0.3,6302024,3,EBS,NA,NA,NA,2024
24-37,202401,162,112,2,49.23,0,NA,NA,NA,0,59.67604,-169.91604,O-20,57,0.3,6302024,3,EBS,NA,NA,NA,2024
24-38,202401,162,112,2,48.38,0,NA,NA,NA,0,59.67604,-169.91604,O-20,57,0.3,6302024,3,EBS,NA,NA,NA,2024
24-39,202401,162,113,1,80.45,13.41,NA,NA,NA,0,59.66483,-170.57866,O-21,67,-0.6,7012024,3,EBS,NA,NA,NA,2024
24-40,202401,162,113,2,55.39,0,NA,NA,NA,0,59.66483,-170.57866,O-21,67,-0.6,7012024,3,EBS,NA,NA,NA,2024
24-41,202401,162,113,2,56.6,0,NA,NA,NA,0,59.66483,-170.57866,O-21,67,-0.6,7012024,3,EBS,NA,NA,NA,2024
24-42,202401,162,113,2,56.13,0,NA,NA,NA,0,59.66483,-170.57866,O-21,67,-0.6,7012024,3,EBS,NA,NA,NA,2024
24-43,202401,162,114,1,73.73,12.65,NA,NA,NA,0,59.32916,-170.54091,N-21,68,-0.3,7012024,3,EBS,NA,NA,NA,2024
24-44,202401,162,114,1,71.49,12.8,NA,NA,NA,0,59.32916,-170.54091,N-21,68,-0.3,7012024,3,EBS,NA,NA,NA,2024
24-45,202401,162,115,1,86.2,16.75,NA,NA,NA,0,58.99966,-170.47923,M-21,71,0,7012024,3,EBS,NA,NA,NA,2024
24-46,202401,162,115,1,79.83,15.84,NA,NA,NA,0,58.99966,-170.47923,M-21,71,0,7012024,3,EBS,NA,NA,NA,2024
24-47,202401,162,115,1,84.13,16.29,NA,NA,NA,0,58.99966,-170.47923,M-21,71,0,7012024,3,EBS,NA,NA,NA,2024
24-48,202401,162,115,1,72.46,13.75,NA,NA,NA,0,58.99966,-170.47923,M-21,71,0,7012024,3,EBS,NA,NA,NA,2024
24-49,202401,162,115,1,91.85,16.86,NA,NA,NA,0,58.99966,-170.47923,M-21,71,0,7012024,3,EBS,NA,NA,NA,2024
24-50,202401,162,121,1,77.55,13.28,NA,NA,NA,0,57.66917,-169.01562,I-19,69,2.1,7032024,2,EBS,NA,NA,NA,2024
24-51,202401,162,121,1,76.86,13.35,NA,NA,NA,0,57.66917,-169.01562,I-19,69,2.1,7032024,2,EBS,NA,NA,NA,2024
24-52,202401,162,121,2,63.97,0,NA,NA,NA,0,57.66917,-169.01562,I-19,69,2.1,7032024,2,EBS,NA,NA,NA,2024
24-53,202401,162,121,2,63.42,0,NA,NA,NA,0,57.66917,-169.01562,I-19,69,2.1,7032024,2,EBS,NA,NA,NA,2024
24-54,202401,162,121,2,66.52,0,NA,NA,NA,0,57.66917,-169.01562,I-19,69,2.1,7032024,2,EBS,NA,NA,NA,2024
24-55,202401,162,121,2,66.76,0,NA,NA,NA,0,57.66917,-169.01562,I-19,69,2.1,7032024,2,EBS,NA,NA,NA,2024
24-56,202401,162,121,2,65.19,0,NA,NA,NA,0,57.66917,-169.01562,I-19,69,2.1,7032024,2,EBS,NA,NA,NA,2024
24-57,202401,162,118,1,92.95,14.51,NA,NA,NA,0,58.32795,-169.10098,K-19,67,2.6,7022024,3,EBS,NA,NA,NA,2024
24-58,202401,162,118,1,70.14,12.95,NA,NA,NA,0,58.32795,-169.10098,K-19,67,2.6,7022024,3,EBS,NA,NA,NA,2024
24-59,202401,162,118,1,79.33,14,NA,NA,NA,0,58.32795,-169.10098,K-19,67,2.6,7022024,3,EBS,NA,NA,NA,2024
24-60,202401,162,118,1,89.33,16.57,NA,NA,NA,0,58.32795,-169.10098,K-19,67,2.6,7022024,3,EBS,NA,NA,NA,2024
24-61,202401,162,118,1,89.4,17.45,NA,NA,NA,0,58.32795,-169.10098,K-19,67,2.6,7022024,3,EBS,NA,NA,NA,2024
24-62,202401,162,117,1,74.46,14.46,NA,NA,NA,0,58.33258,-169.71178,K-20,70,2,7022024,3,EBS,NA,NA,NA,2024
24-63,202401,162,119,1,87.32,16.51,NA,NA,NA,0,58.00461,-169.06062,J-19,70,2.7,7022024,2,EBS,NA,NA,NA,2024
24-64,202401,162,119,1,97.26,16.84,NA,NA,NA,0,58.00461,-169.06062,J-19,70,2.7,7022024,2,EBS,NA,NA,NA,2024
24-65,202401,162,119,2,61.7,0,NA,NA,NA,0,58.00461,-169.06062,J-19,70,2.7,7022024,2,EBS,NA,NA,NA,2024
24-66,202401,162,119,2,64.83,0,NA,NA,NA,0,58.00461,-169.06062,J-19,70,2.7,7022024,2,EBS,NA,NA,NA,2024
24-67,202401,162,119,2,60.88,0,NA,NA,NA,0,58.00461,-169.06062,J-19,70,2.7,7022024,2,EBS,NA,NA,NA,2024
24-68,202401,162,123,2,63.07,0,NA,NA,NA,0,57.32909,-168.37235,H-18,73,2.9,7032024,2,EBS,NA,NA,NA,2024
24-69,202401,162,123,2,66.52,0,NA,NA,NA,0,57.32909,-168.37235,H-18,73,2.9,7032024,2,EBS,NA,NA,NA,2024
24-70,202401,162,123,2,67.53,0,NA,NA,NA,0,57.32909,-168.37235,H-18,73,2.9,7032024,2,EBS,NA,NA,NA,2024
24-71,202401,162,123,2,63.37,0,NA,NA,NA,0,57.32909,-168.37235,H-18,73,2.9,7032024,2,EBS,NA,NA,NA,2024
24-72,202401,162,120,1,85.8,14.1,NA,NA,NA,0,57.99477,-168.42431,J-18,70,3.2,7022024,2,EBS,NA,NA,NA,2024
24-73,202401,162,125,1,71.79,12.91,NA,NA,NA,0,57.34703,-168.98097,H-19,72,3.3,7042024,2,EBS,NA,NA,NA,2024
24-74,202401,162,125,1,74.37,13.02,NA,NA,NA,0,57.34703,-168.98097,H-19,72,3.3,7042024,2,EBS,NA,NA,NA,2024
24-75,202401,162,146,1,86.08,15.64,NA,NA,NA,0,57.35174,-170.84295,H-22,83,3.1,7122024,2,EBS,NA,NA,NA,2024
24-76,202401,162,146,1,85.31,13.89,NA,NA,NA,0,57.35174,-170.84295,H-22,83,3.1,7122024,2,EBS,NA,NA,NA,2024
24-77,202401,162,146,1,84.54,15.8,NA,NA,NA,0,57.35174,-170.84295,H-22,83,3.1,7122024,2,EBS,NA,NA,NA,2024
24-78,202401,162,146,1,92.95,17.03,NA,NA,NA,0,57.35174,-170.84295,H-22,83,3.1,7122024,2,EBS,NA,NA,NA,2024
24-79,202401,162,147,1,89.45,16.08,NA,NA,NA,0,57.67235,-170.8698,I-22,85,2.2,7122024,2,EBS,NA,NA,NA,2024
24-80,202401,162,147,1,89.62,15.48,NA,NA,NA,0,57.67235,-170.8698,I-22,85,2.2,7122024,2,EBS,NA,NA,NA,2024
24-81,202401,162,155,1,76.13,16.12,NA,NA,NA,1,59.97746,-171.93012,P-23,67,-0.7,7142024,4,EBS,NA,NA,NA,2024
24-82,202401,162,155,1,76.94,17.45,NA,NA,NA,1,59.97746,-171.93012,P-23,67,-0.7,7142024,4,EBS,NA,NA,NA,2024
24-83,202401,162,155,1,74.13,16.81,NA,NA,NA,1,59.97746,-171.93012,P-23,67,-0.7,7142024,4,EBS,NA,NA,NA,2024
24-84,202401,162,156,1,72.67,13.26,NA,NA,NA,0,59.99269,-171.27507,P-22,69,-1,7152024,4,EBS,NA,NA,NA,2024
24-85,202401,162,157,1,71.75,13.35,NA,NA,NA,0,60.32224,-171.3606,Q-22,66,-1,7152024,4,EBS,NA,NA,NA,2024
24-86,202401,162,157,1,79.44,15.21,NA,NA,NA,0,60.32224,-171.3606,Q-22,66,-1,7152024,4,EBS,NA,NA,NA,2024
24-87,202401,162,159,1,69.79,12.28,NA,NA,NA,0,60.67741,-171.41206,R-22,63,-1.2,7152024,4,EBS,NA,NA,NA,2024
24-88,202401,162,159,1,69.9,12.07,NA,NA,NA,0,60.67741,-171.41206,R-22,63,-1.2,7152024,4,EBS,NA,NA,NA,2024
24-89,202401,162,162,1,70.05,11.68,NA,NA,NA,0,60.99913,-172.81499,S-24,66,-0.1,7162024,4,EBS,NA,NA,NA,2024
24-90,202401,162,162,1,70.32,12.69,NA,NA,NA,0,60.99913,-172.81499,S-24,66,-0.1,7162024,4,EBS,NA,NA,NA,2024
24-91,202401,162,176,1,76.09,14.38,NA,NA,NA,0,61.00126,-175.55188,S-28,103,1.3,7192024,5,EBS,NA,NA,NA,2024
24-92,202401,162,176,1,76.05,14.24,NA,NA,NA,0,61.00126,-175.55188,S-28,103,1.3,7192024,5,EBS,NA,NA,NA,2024
24-93,202401,162,176,1,84.09,16.39,NA,NA,NA,0,61.00126,-175.55188,S-28,103,1.3,7192024,5,EBS,NA,NA,NA,2024
24-94,202401,162,176,1,77.33,13.68,NA,NA,NA,0,61.00126,-175.55188,S-28,103,1.3,7192024,5,EBS,NA,NA,NA,2024
24-95,202401,162,176,1,85.42,17.05,NA,NA,NA,0,61.00126,-175.55188,S-28,103,1.3,7192024,5,EBS,NA,NA,NA,2024
24-96,202401,162,176,2,59.45,0,NA,NA,NA,0,61.00126,-175.55188,S-28,103,1.3,7192024,5,EBS,NA,NA,NA,2024
24-97,202401,162,177,1,89.47,17.58,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-98,202401,162,177,1,82.42,15.38,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-99,202401,162,177,1,90.19,17.32,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-100,202401,162,177,1,77.61,14.45,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-101,202401,162,177,1,81.2,15.46,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-102,202401,162,177,2,63.22,0,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-103,202401,162,177,2,56.81,0,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-104,202401,162,177,2,60.38,0,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-105,202401,162,177,2,64.82,0,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-106,202401,162,177,2,63.01,0,NA,NA,NA,0,60.65698,-175.50289,R-28,109,1.4,7202024,5,EBS,NA,NA,NA,2024
24-107,202401,162,178,2,61.16,0,NA,NA,NA,0,60.65929,-174.83119,R-27,98,1.4,7202024,4,EBS,NA,NA,NA,2024
24-108,202401,162,178,2,61.48,0,NA,NA,NA,0,60.65929,-174.83119,R-27,98,1.4,7202024,4,EBS,NA,NA,NA,2024
24-169,202401,134,106,2,47.86,0,NA,NA,NA,0,59.33773,-169.88018,N-20,61,0.6,6302024,3,EBS,NA,NA,NA,2024
24-170,202401,134,106,2,46.22,0,NA,NA,NA,0,59.33773,-169.88018,N-20,61,0.6,6302024,3,EBS,NA,NA,NA,2024
24-171,202401,134,106,2,46.47,0,NA,NA,NA,0,59.33773,-169.88018,N-20,61,0.6,6302024,3,EBS,NA,NA,NA,2024
24-172,202401,134,107,2,47.18,0,NA,NA,NA,0,59.01201,-169.17384,M-19,54,2.6,7012024,3,EBS,NA,NA,NA,2024
24-173,202401,134,108,2,52.77,0,NA,NA,NA,0,58.66517,-169.16752,L-19,62,1.9,7012024,3,EBS,NA,NA,NA,2024
24-174,202401,134,108,2,51.38,0,NA,NA,NA,0,58.66517,-169.16752,L-19,62,1.9,7012024,3,EBS,NA,NA,NA,2024
24-175,202401,134,108,2,46.32,0,NA,NA,NA,0,58.66517,-169.16752,L-19,62,1.9,7012024,3,EBS,NA,NA,NA,2024
24-176,202401,134,108,2,49.61,0,NA,NA,NA,0,58.66517,-169.16752,L-19,62,1.9,7012024,3,EBS,NA,NA,NA,2024
24-177,202401,134,108,2,48.18,0,NA,NA,NA,0,58.66517,-169.16752,L-19,62,1.9,7012024,3,EBS,NA,NA,NA,2024
24-178,202401,134,109,2,50.89,0,NA,NA,NA,0,58.67039,-169.82557,L-20,67,1.6,7012024,3,EBS,NA,NA,NA,2024
24-179,202401,134,110,1,78.37,0,NA,NA,NA,0,58.66899,-170.45196,L-21,74,0.4,7012024,3,EBS,NA,NA,NA,2024
24-180,202401,134,111,1,75.45,0,NA,NA,NA,0,58.3305,-170.38653,K-21,74,0.6,7022024,3,EBS,NA,NA,NA,2024
24-181,202401,134,111,1,71.79,0,NA,NA,NA,0,58.3305,-170.38653,K-21,74,0.6,7022024,3,EBS,NA,NA,NA,2024
24-182,202401,134,112,1,78.82,0,NA,NA,NA,0,58.00055,-170.32673,J-21,74,0.6,7022024,2,EBS,NA,NA,NA,2024
24-183,202401,134,112,1,76.86,0,NA,NA,NA,0,58.00055,-170.32673,J-21,74,0.6,7022024,2,EBS,NA,NA,NA,2024
24-184,202401,134,113,2,47.93,0,NA,NA,NA,0,58.00022,-169.69412,J-20,70,1.7,7022024,2,EBS,NA,NA,NA,2024
24-185,202401,134,113,2,48.03,0,NA,NA,NA,0,58.00022,-169.69412,J-20,70,1.7,7022024,2,EBS,NA,NA,NA,2024
24-186,202401,134,113,2,57.62,0,NA,NA,NA,0,58.00022,-169.69412,J-20,70,1.7,7022024,2,EBS,NA,NA,NA,2024
24-187,202401,134,113,1,74.87,0,NA,NA,NA,0,58.00022,-169.69412,J-20,70,1.7,7022024,2,EBS,NA,NA,NA,2024
24-188,202401,134,115,2,58.58,0,NA,NA,NA,0,57.66549,-170.2594,I-21,73,1.2,7032024,2,EBS,NA,NA,NA,2024
24-189,202401,134,115,2,63.25,0,NA,NA,NA,0,57.66549,-170.2594,I-21,73,1.2,7032024,2,EBS,NA,NA,NA,2024
24-190,202401,134,115,2,51.25,0,NA,NA,NA,0,57.66549,-170.2594,I-21,73,1.2,7032024,2,EBS,NA,NA,NA,2024
24-191,202401,134,115,2,57.2,0,NA,NA,NA,0,57.66549,-170.2594,I-21,73,1.2,7032024,2,EBS,NA,NA,NA,2024
24-192,202401,134,115,2,60.33,0,NA,NA,NA,0,57.66549,-170.2594,I-21,73,1.2,7032024,2,EBS,NA,NA,NA,2024
24-193,202401,134,115,1,84.4,0,NA,NA,NA,0,57.66549,-170.2594,I-21,73,1.2,7032024,2,EBS,NA,NA,NA,2024
24-194,202401,134,115,1,78.01,0,NA,NA,NA,0,57.66549,-170.2594,I-21,73,1.2,7032024,2,EBS,NA,NA,NA,2024
24-195,202401,134,115,1,84.4,0,NA,NA,NA,0,57.66549,-170.2594,I-21,73,1.2,7032024,2,EBS,NA,NA,NA,2024
24-196,202401,134,117,1,90.52,0,NA,NA,NA,0,57.3419,-169.62395,H-20,63,1.6,7032024,2,EBS,NA,NA,NA,2024
24-197,202401,134,148,2,49.53,0,NA,NA,NA,0,60.29469,-173.37399,Q-25,63,0.6,7152024,4,EBS,NA,NA,NA,2024
24-198,202401,134,148,2,53.68,0,NA,NA,NA,0,60.29469,-173.37399,Q-25,63,0.6,7152024,4,EBS,NA,NA,NA,2024
24-199,202401,134,148,2,44.14,0,NA,NA,NA,0,60.29469,-173.37399,Q-25,63,0.6,7152024,4,EBS,NA,NA,NA,2024
24-200,202401,134,148,2,48.24,0,NA,NA,NA,0,60.29469,-173.37399,Q-25,63,0.6,7152024,4,EBS,NA,NA,NA,2024
24-201,202401,134,148,2,45.95,0,NA,NA,NA,0,60.29469,-173.37399,Q-25,63,0.6,7152024,4,EBS,NA,NA,NA,2024
24-207,202401,134,149,1,78.88,0,NA,NA,NA,0,60.00799,-173.28579,P-25,75,0.4,7152024,4,EBS,NA,NA,NA,2024
24-208,202401,134,149,1,70.8,0,NA,NA,NA,0,60.00799,-173.28579,P-25,75,0.4,7152024,4,EBS,NA,NA,NA,2024
24-209,202401,134,149,1,70.82,0,NA,NA,NA,0,60.00799,-173.28579,P-25,75,0.4,7152024,4,EBS,NA,NA,NA,2024
24-210,202401,134,150,1,79.38,0,NA,NA,NA,0,59.99086,-172.5947,P-24,67,-0.1,7152024,4,EBS,NA,NA,NA,2024
24-211,202401,134,151,1,74.29,0,NA,NA,NA,0,60.32969,-172.06366,Q-23,59,-0.4,7152024,4,EBS,NA,NA,NA,2024
24-212,202401,134,151,1,73.55,0,NA,NA,NA,0,60.32969,-172.06366,Q-23,59,-0.4,7152024,4,EBS,NA,NA,NA,2024
24-213,202401,134,152,1,70.85,0,NA,NA,NA,0,60.66331,-172.09063,R-23,62,-1.3,7162024,4,EBS,NA,NA,NA,2024
24-214,202401,134,152,1,73.57,0,NA,NA,NA,0,60.66331,-172.09063,R-23,62,-1.3,7162024,4,EBS,NA,NA,NA,2024
24-215,202401,134,152,1,70.18,0,NA,NA,NA,0,60.66331,-172.09063,R-23,62,-1.3,7162024,4,EBS,NA,NA,NA,2024
24-216,202401,134,152,1,71.28,0,NA,NA,NA,0,60.66331,-172.09063,R-23,62,-1.3,7162024,4,EBS,NA,NA,NA,2024
24-217,202401,134,152,1,72.29,0,NA,NA,NA,0,60.66331,-172.09063,R-23,62,-1.3,7162024,4,EBS,NA,NA,NA,2024
24-218,202401,134,164,1,72.12,0,NA,NA,NA,0,61.3372,-176.96549,T-30,115,1.3,7192024,5,EBS,NA,NA,NA,2024
